latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.381,0.562,343.8,1.1,1,2017-12-04,1105,Terra,MODIS,93,6.0NRT,282.1,57.7,D
42.374,0.547,313.5,1.1,1,2017-12-04,1105,Terra,MODIS,73,6.0NRT,282.5,15.6,D
42.372,0.56,327.4,1.1,1,2017-12-04,1105,Terra,MODIS,85,6.0NRT,284,30.8,D
41.588,0.354,308.6,1.1,1,2017-12-04,1105,Terra,MODIS,67,6.0NRT,281.4,12.4,D
41.539,0.321,301.7,1.1,1,2017-12-04,1105,Terra,MODIS,49,6.0NRT,281.1,8.1,D
41.441,0.116,306.3,1.1,1,2017-12-04,1105,Terra,MODIS,63,6.0NRT,281.8,10.3,D
41.439,0.129,321.9,1.1,1,2017-12-04,1105,Terra,MODIS,81,6.0NRT,281.9,24.3,D
41.436,0.125,309,1.3,1.2,2017-12-04,1245,Aqua,MODIS,68,6.0NRT,284.6,16.8,D
42.367,0.552,312,1.2,1.1,2017-12-04,1245,Aqua,MODIS,56,6.0NRT,284.7,17.7,D
42.379,0.565,307.9,1.2,1.1,2017-12-04,1245,Aqua,MODIS,54,6.0NRT,278.5,14.1,D
42.377,0.55,309.1,1.2,1.1,2017-12-04,1245,Aqua,MODIS,62,6.0NRT,284.6,15.3,D
41.56,0.679,303.9,1.8,1.3,2017-12-09,1120,Terra,MODIS,57,6.0NRT,280.5,18.5,D
41.564,0.675,302.8,1.8,1.3,2017-12-09,1120,Terra,MODIS,54,6.0NRT,280.2,17.6,D
41.352,-0.643,314.5,1.6,1.2,2017-10-06,1125,Terra,MODIS,68,6.0NRT,299.1,13.5,D
41.347,-0.631,312.6,1.6,1.2,2017-10-06,1125,Terra,MODIS,62,6.0NRT,298.9,9.8,D
42.335,-1.703,301,1.2,1.1,2017-10-19,1050,Terra,MODIS,0,6.0NRT,286.6,4.6,D
42.338,-0.713,306.1,1,1,2017-10-22,1305,Aqua,MODIS,63,6.0NRT,288.8,7.8,D
42.337,-0.725,340.1,1,1,2017-10-22,1305,Aqua,MODIS,92,6.0NRT,292.8,44.6,D
42.344,-1.525,303.5,1.1,1.1,2017-10-31,1115,Terra,MODIS,56,6.0NRT,290.9,5.8,D
42.37,-1.494,301.5,1.1,1.1,2017-10-31,1255,Aqua,MODIS,47,6.0NRT,290.8,3.7,D
41.505,-1.351,303.7,1,1,2017-11-05,1315,Aqua,MODIS,43,6.0NRT,287.1,6.8,D
41.843,-1.467,304.1,1,1,2017-11-09,1110,Terra,MODIS,58,6.0NRT,285.3,7.6,D
41.552,-1.403,300.8,1.1,1.1,2017-11-20,1050,Terra,MODIS,41,6.0NRT,288.9,3.8,D
41.551,-1.39,300.4,1.1,1.1,2017-11-20,1050,Terra,MODIS,34,6.0NRT,287.4,3.7,D
41.53,-1.3,302.6,1.1,1,2017-11-20,1050,Terra,MODIS,53,6.0NRT,287.2,6.1,D
41.327,-0.085,318.2,1,1,2017-11-20,1050,Terra,MODIS,78,6.0NRT,285.9,17.8,D
41.461,-1.253,306.3,1.1,1,2017-11-20,1050,Terra,MODIS,59,6.0NRT,286.4,7.5,D
41.261,-0.076,300.4,1,1,2017-11-20,1050,Terra,MODIS,0,6.0NRT,283.9,5.3,D
41.394,-1.221,302.9,1.1,1,2017-11-20,1050,Terra,MODIS,54,6.0NRT,288.6,5.6,D
41.286,-0.391,308.4,1,1,2017-11-20,1050,Terra,MODIS,67,6.0NRT,285.6,10.3,D
41.284,-0.379,301.3,1,1,2017-11-20,1050,Terra,MODIS,46,6.0NRT,285.8,5.7,D
41.839,-1.236,300.7,2.1,1.4,2017-11-21,1135,Terra,MODIS,41,6.0NRT,286.5,13.8,D
41.834,-1.213,300.1,2.1,1.4,2017-11-21,1135,Terra,MODIS,27,6.0NRT,286.2,13.2,D
41.452,-1.268,300.7,2.1,1.4,2017-11-21,1135,Terra,MODIS,40,6.0NRT,289.2,10.4,D
41.389,-0.542,301.3,1.1,1,2017-11-21,1315,Aqua,MODIS,44,6.0NRT,290,3.9,D
41.455,-1.274,309.4,1,1,2017-11-21,1315,Aqua,MODIS,68,6.0NRT,291.7,8.7,D
41.828,-1.231,308.5,1,1,2017-11-21,1315,Aqua,MODIS,67,6.0NRT,289,9.2,D
41.986,-1.575,300.4,1,1,2017-11-21,1315,Aqua,MODIS,36,6.0NRT,290.4,3.9,D
41.807,-1.176,302.4,1,1,2017-11-23,1305,Aqua,MODIS,52,6.0NRT,287.3,5.1,D
41.857,-1.323,303.8,1,1,2017-11-23,1305,Aqua,MODIS,57,6.0NRT,286.3,6.1,D
42.143,-1.577,312.1,1,1,2017-11-23,1305,Aqua,MODIS,72,6.0NRT,279.9,13.1,D
41.455,-1.275,306.4,1.9,1.4,2017-11-27,1240,Aqua,MODIS,55,6.0NRT,271.8,27.4,D
41.653,-1.084,300.7,1.2,1.1,2017-11-28,1320,Aqua,MODIS,40,6.0NRT,286.2,6.2,D
42.112,-1.59,313.2,1,1,2017-11-30,1310,Aqua,MODIS,73,6.0NRT,280.9,14.4,D
41.485,-1.279,309.7,1.1,1,2017-12-06,1050,Terra,MODIS,69,6.0NRT,282.1,13.8,D
41.363,-1.191,302.6,1.1,1,2017-12-06,1050,Terra,MODIS,53,6.0NRT,281.3,8.4,D
42.336,-1.539,305.4,1,1,2017-12-20,1105,Terra,MODIS,61,6.0NRT,279.7,9.9,D
42.222,-1.32,307.7,2.9,1.6,2017-12-21,1145,Terra,MODIS,66,6.0NRT,284.8,46.4,D
42.222,-1.327,303.7,2.9,1.6,2017-12-21,1145,Terra,MODIS,57,6.0NRT,284.8,32.5,D
